72	121.449877681	30.9248374248	121.449818757	30.9246147176
73	121.449818757	30.9246147176	121.449329756	30.922765083
74	121.449329756	30.922765083	121.449515248	30.9212604476
75	121.449515248	30.9212604476	121.450108771	30.9184694415
76	121.450108771	30.9184694415	121.451080568	30.916264498
77	121.451080568	30.916264498	121.451763693	30.9148081423
78	121.451763693	30.9148081423	121.452766756	30.9125886982
79	121.452766756	30.9125886982	121.453918178	30.9088146625
80	121.453918178	30.9088146625	121.454756536	30.9060662364
81	121.454756536	30.9060662364	121.457260378	30.8980113951
82	121.457260378	30.8980113951	121.461962961	30.8828808864
83	121.454074836	30.9740229355	121.454195367	30.9732470227
84	121.454195367	30.9732470227	121.454204336	30.9730138382
85	121.454204336	30.9730138382	121.454191344	30.9727871915
86	121.454191344	30.9727871915	121.454130659	30.972590133
87	121.454130659	30.972590133	121.454070058	30.9724433658
88	121.454070058	30.9724433658	121.453987664	30.9722593831
89	121.453987664	30.9722593831	121.453838047	30.9720585527
90	121.453838047	30.9720585527	121.453675438	30.971848586
91	121.453675438	30.971848586	121.453549793	30.9716738233
92	121.453549793	30.9716738233	121.453519451	30.9715530401
93	121.453519451	30.9715530401	121.453497742	30.9713653693
94	121.453497742	30.9713653693	121.453554152	30.9711961386
95	121.453554152	30.9711961386	121.453662446	30.9710307637
96	121.453662446	30.9710307637	121.45380125	30.9709229724
97	121.45380125	30.9709229724	121.453965955	30.9708523968
98	121.437167699	30.9688821466	121.441724772	30.9708097329
99	121.441724772	30.9708097329	121.44574884	30.9719236878
100	121.44574884	30.9719236878	121.452155631	30.9734927801
101	121.439901121	30.9014537589	121.439768687	30.9018240714
102	121.439768687	30.9018240714	121.43921523	30.9029478332
103	121.43921523	30.9029478332	121.436973993	30.9075499171
104	121.436973993	30.9075499171	121.434992176	30.9115675309
105	121.434992176	30.9115675309	121.432891755	30.9158255377
106	121.432891755	30.9158255377	121.432204271	30.9172191968
107	121.432204271	30.9172191968	121.431691466	30.9182734726
108	121.431691466	30.9182734726	121.431181763	30.9195022596
109	121.431181763	30.9195022596	121.43088672	30.9204226764
110	121.43088672	30.9204226764	121.430711622	30.9209466291
111	121.430711622	30.9209466291	121.430688069	30.9210171209
112	121.430688069	30.9210171209	121.430533758	30.9214789638
113	121.430533758	30.9214789638	121.430418423	30.9218239629
114	121.430418423	30.9218239629	121.429937218	30.9229445396
115	121.429937218	30.9229445396	121.429378229	30.9241359433
116	121.429378229	30.9241359433	121.429219224	30.9245259532
117	121.429219224	30.9245259532	121.429177398	30.9246431322
118	121.441891991	30.9999608187	121.442976944	30.9979808455
119	121.442976944	30.9979808455	121.444424164	30.995542969
120	121.444424164	30.995542969	121.444998157	30.9944926327
121	121.444998157	30.9944926327	121.446603291	30.9915863754
122	121.446603291	30.9915863754	121.447975325	30.9890722235
123	121.447975325	30.9890722235	121.448883672	30.987265169
124	121.448883672	30.987265169	121.450074153	30.9847905798
125	121.450074153	30.9847905798	121.450904381	30.9826920865
126	121.450904381	30.9826920865	121.453032127	30.9768000277
127	121.453032127	30.9768000277	121.454074836	30.9740229355
128	121.474956168	30.921927228	121.476357958	30.9179053394
129	121.476357958	30.9179053394	121.477149796	30.915605429
130	121.477149796	30.915605429	121.478189068	30.9126403307
131	121.478189068	30.9126403307	121.478936063	30.9103401688
132	121.472354844	30.9313694419	121.474279078	30.9317777244
133	121.474279078	30.9317777244	121.475039484	30.931900184
134	121.475039484	30.931900184	121.475879267	30.9320728512
135	121.476302972	30.9337420234	121.476327447	30.9332224292
136	121.476327447	30.9332224292	121.476302888	30.9328082794
137	121.476302888	30.9328082794	121.476155535	30.9324923655
138	121.476155535	30.9324923655	121.475858899	30.9321755295
139	121.474191571	30.9318746192	121.472325759	30.9314183922
140	121.462713393	30.922631224	121.462364622	30.923629844
141	121.472325759	30.9314183922	121.471289924	30.9311883928
142	121.482550256	30.9516671424	121.484252034	30.9436838826
143	121.484252034	30.9436838826	121.484683618	30.941449351
144	121.484683618	30.941449351	121.486025226	30.9374414602
145	121.486025226	30.9374414602	121.486068728	30.9373115407
146	121.486068728	30.9373115407	121.486519087	30.9359664967
147	121.486519087	30.9359664967	121.486710027	30.9353167316
148	121.486710027	30.9353167316	121.486728467	30.9352736486
149	121.486728467	30.9352736486	121.486834079	30.9350252928
150	121.486834079	30.9350252928	121.487001131	30.9345261505
151	121.487001131	30.9345261505	121.487719627	30.93213362
152	121.487719627	30.93213362	121.48864918	30.9288433877
153	121.48864918	30.9288433877	121.489526598	30.925737725
154	121.489526598	30.925737725	121.49013152	30.923996217
155	121.49013152	30.923996217	121.490713056	30.9213484576
156	121.490713056	30.9213484576	121.49110139	30.9195584183
157	121.49110139	30.9195584183	121.491335077	30.9184810923
158	121.491335077	30.9184810923	121.491560467	30.9174422392
159	121.491560467	30.9174422392	121.492289357	30.9140821857
160	121.492289357	30.9140821857	121.492338894	30.9138540303
161	121.492338894	30.9138540303	121.49280124	30.9115111207
162	121.469945634	30.9336448772	121.472150745	30.9336881278
163	121.481864952	30.9519499479	121.472656593	30.949695635
164	121.472656593	30.949695635	121.465881333	30.9479037517
165	121.482794337	30.9517948827	121.482550256	30.9516671424
166	121.482550256	30.9516671424	121.482324951	30.9516583414
167	121.482324951	30.9516583414	121.48213728	30.9517096387
168	121.48213728	30.9517096387	121.481976431	30.951811395
169	121.481976431	30.951811395	121.481864952	30.9519499479
170	121.481864952	30.9519499479	121.481810721	30.9522251257
171	121.481810721	30.9522251257	121.481941981	30.9525184924
172	121.481941981	30.9525184924	121.482246161	30.9527153833
173	121.482246161	30.9527153833	121.482670956	30.9526518484
174	121.482670956	30.9526518484	121.482975722	30.9524083541
175	121.482975722	30.9524083541	121.483033641	30.952362086
176	121.483033641	30.952362086	121.483020565	30.9522179173
177	121.483020565	30.9522179173	121.483004639	30.9520432384
178	121.483004639	30.9520432384	121.482794337	30.9517948827
179	121.471314064	30.9311278755	121.472354844	30.9313694419
180	121.471289924	30.9311883928	121.470795391	30.9311024783
181	121.470795391	30.9311024783	121.470457768	30.931159559
182	121.470457768	30.931159559	121.470230786	30.9313201563
183	121.470230786	30.9313201563	121.470124336	30.9315236689
184	121.470124336	30.9315236689	121.470116122	30.9317553447
185	121.470116122	30.9317553447	121.47016524	30.9319588573
186	121.47016524	30.9319588573	121.470378056	30.9321694946
187	121.470378056	30.9321694946	121.47067268	30.9322396511
188	121.47067268	30.9322396511	121.470942661	30.9322256533
189	121.470942661	30.9322256533	121.471237285	30.9320712587
190	121.471237285	30.9320712587	121.471450018	30.9317483877
191	121.471450018	30.9317483877	121.472314192	30.9296085717
192	121.449334283	30.9304945388	121.45185975	30.9311641691
193	121.470462462	30.9348856503	121.470828165	30.9332575494
194	121.470828165	30.9332575494	121.47070537	30.932829318
195	121.47070537	30.932829318	121.470525326	30.9324572453
196	121.470525326	30.9324572453	121.470105645	30.932004874
197	121.470105645	30.932004874	121.470035237	30.9317489745
198	121.470035237	30.9317489745	121.47005879	30.9314815918
199	121.47005879	30.9314815918	121.470202875	30.931257292
200	121.470202875	30.931257292	121.470436646	30.9311086809
201	121.470436646	30.9311086809	121.470822968	30.9310444755
202	121.470822968	30.9310444755	121.471314064	30.9311278755
203	121.465881333	30.9479037517	121.463605395	30.947333447
204	121.462364622	30.923629844	121.461272376	30.9270744709
205	121.461272376	30.9270744709	121.459115964	30.9331083515
206	121.459115964	30.9331083515	121.459017225	30.9332721339
207	121.459017225	30.9332721339	121.458202672	30.9355441326
208	121.458202672	30.9355441326	121.45712895	30.938538819
209	121.45712895	30.938538819	121.45592732	30.9420383474
210	121.45592732	30.9420383474	121.454963317	30.9450929643
211	121.454963317	30.9450929643	121.454023371	30.9477567332
212	121.454023371	30.9477567332	121.453101026	30.9503700429
213	121.453101026	30.9503700429	121.452213634	30.9528847815
214	121.452213634	30.9528847815	121.451319369	30.9555300263
215	121.451319369	30.9555300263	121.450451842	30.9580962298
216	121.450451842	30.9580962298	121.449691771	30.960246188
217	121.449691771	30.960246188	121.448258382	30.9645534804
218	121.448258382	30.9645534804	121.44574884	30.9719236878
219	121.44574884	30.9719236878	121.445716067	30.9720320659
220	121.445716067	30.9720320659	121.445394285	30.9727495568
221	121.445394285	30.9727495568	121.445009053	30.9737648567
222	121.445009053	30.9737648567	121.444814844	30.9742766557
223	121.444814844	30.9742766557	121.444191063	30.9761081854
224	121.444191063	30.9761081854	121.44403977	30.976479839
225	121.44403977	30.976479839	121.443076773	30.9791978387
226	121.443076773	30.9791978387	121.44273345	30.9802189221
227	121.44273345	30.9802189221	121.442272194	30.9816078873
228	121.442272194	30.9816078873	121.442036076	30.9822885817
229	121.442036076	30.9822885817	121.440673597	30.986464362
230	121.440673597	30.986464362	121.4401908	30.988083159
231	121.4401908	30.988083159	121.438800074	30.9918479746
232	121.438800074	30.9918479746	121.437857865	30.9937059911
233	121.437857865	30.9937059911	121.436917331	30.9951680465
234	121.463605395	30.947333447	121.45965207	30.9463085917
235	121.45965207	30.9463085917	121.454963317	30.9450929643
236	121.454963317	30.9450929643	121.451626817	30.944238094
237	121.451626817	30.944238094	121.445458742	30.9426575185
238	121.445458742	30.9426575185	121.44533184	30.9426245777
239	121.44533184	30.9426245777	121.439491833	30.9411060283
240	121.439491833	30.9411060283	121.437518062	30.9405928882
241	121.437518062	30.9405928882	121.434992763	30.9399874633
242	121.434992763	30.9399874633	121.43091966	30.9389573274
243	121.43091966	30.9389573274	121.430597125	30.9388757715
244	121.430597125	30.9388757715	121.423537551	30.9371273903
245	121.423537551	30.9371273903	121.420930946	30.9364553293
246	121.420930946	30.9364553293	121.419610881	30.936115024
247	121.419610881	30.936115024	121.414890193	30.935286892
248	121.414890193	30.935286892	121.413691245	30.9350899173
249	121.413691245	30.9350899173	121.410405455	30.9345505418
250	121.410405455	30.9345505418	121.405646127	30.9338277703
251	121.405646127	30.9338277703	121.401800929	30.9332437193
252	121.401800929	30.9332437193	121.39840257	30.9326070299
253	121.4935536	30.9795235595	121.492297571	30.9794092303
254	121.493577069	30.9794114934	121.497055559	30.9798236316
255	121.497055559	30.9798236316	121.49883554	30.9795459391
256	121.49883554	30.9795459391	121.503322792	30.9788030511
257	121.503322792	30.9788030511	121.506087143	30.9785371771
258	121.506087143	30.9785371771	121.512109792	30.9783779209
259	121.512109792	30.9783779209	121.512262594	30.9783740653
260	121.512262594	30.9783740653	121.525359653	30.977936949
261	121.525359653	30.977936949	121.528429441	30.9779657827
262	121.528429441	30.9779657827	121.532020835	30.9784608179
263	121.532020835	30.9784608179	121.535991678	30.9790083239
264	121.535991678	30.9790083239	121.538400553	30.9793404987
265	121.492297571	30.9794092303	121.487274884	30.9788192281
266	121.487274884	30.9788192281	121.487088889	30.9787973514
267	121.487088889	30.9787973514	121.481869729	30.9777775252
268	121.481869729	30.9777775252	121.479222641	30.97742976
269	121.479222641	30.97742976	121.47774357	30.9774840748
270	121.47774357	30.9774840748	121.476492068	30.9775299238
271	121.492435873	30.9792973319	121.493577069	30.9794114934
272	121.472150745	30.9336881278	121.473995267	30.9337219907
273	121.473995267	30.9337219907	121.476302972	30.9337420234
274	121.476302972	30.9337420234	121.47641068	30.9337430292
275	121.47641068	30.9337430292	121.477707779	30.9337543448
276	121.477707779	30.9337543448	121.477904754	30.9337874533
277	121.477904754	30.9337874533	121.480648738	30.9342479551
278	121.480648738	30.9342479551	121.483062223	30.9352213455
279	121.483062223	30.9352213455	121.486068728	30.9373115407
280	121.486068728	30.9373115407	121.488903152	30.9394738203
281	121.488903152	30.9394738203	121.490400495	30.9406160222
282	121.490400495	30.9406160222	121.494287519	30.9434793641
283	121.494287519	30.9434793641	121.499302328	30.9470002664
284	121.469941192	30.9337405985	121.463703128	30.9335890537
285	121.463703128	30.9335890537	121.460759823	30.933517556
286	121.460759823	30.933517556	121.459017225	30.9332721339
287	121.459017225	30.9332721339	121.453868725	30.9318307819
288	121.453868725	30.9318307819	121.452343134	30.9314181408
289	121.481040759	30.926456557	121.481532526	30.9254790594
290	121.48175297	30.9254865193	121.481253576	30.9264859775
291	121.472154768	30.9337902194	121.469941192	30.9337405985
292	121.473985544	30.9247654242	121.474956168	30.921927228
293	121.477782378	30.9338754633	121.477707779	30.9337543448
294	121.477707779	30.9337543448	121.478063591	30.9327990593
295	121.478063591	30.9327990593	121.478173059	30.9325043516
296	121.478173059	30.9325043516	121.479112419	30.9302033515
297	121.479112419	30.9302033515	121.480207598	30.9280755216
298	121.480207598	30.9280755216	121.481040759	30.926456557
299	121.48554905	30.9124147737	121.484727288	30.9157504359
300	121.484727288	30.9157504359	121.484460157	30.9168348865
301	121.484460157	30.9168348865	121.483738223	30.9197650322
302	121.483738223	30.9197650322	121.482946888	30.9226487422
303	121.482946888	30.9226487422	121.48175297	30.9254865193
304	121.481253576	30.9264859775	121.480424019	30.9281275732
305	121.480424019	30.9281275732	121.479343843	30.9302652938
306	121.479343843	30.9302652938	121.479057182	30.9307748297
307	121.479057182	30.9307748297	121.478345894	30.9325530504
308	121.478345894	30.9325530504	121.478220416	30.9328467523
309	121.478220416	30.9328467523	121.477904754	30.9337874533
310	121.477904754	30.9337874533	121.477782378	30.9338754633
311	121.473716317	30.9254820769	121.473985544	30.9247654242
312	121.47383886	30.9255135929	121.473234274	30.9272964237
313	121.473234274	30.9272964237	121.472771844	30.9286268832
314	121.472771844	30.9286268832	121.471353123	30.9327461695
315	121.471353123	30.9327461695	121.470782819	30.9343776231
316	121.470782819	30.9343776231	121.469692752	30.9372562201
317	121.469692752	30.9372562201	121.46769283	30.941562842
318	121.46769283	30.941562842	121.466259524	30.9446179619
319	121.466259524	30.9446179619	121.462337045	30.9531935708
320	121.462337045	30.9531935708	121.458998282	30.9606717372
321	121.458998282	30.9606717372	121.458062694	30.9630564725
322	121.458062694	30.9630564725	121.456052965	30.9688341183
323	121.481532526	30.9254790594	121.48274128	30.9225648394
324	121.48274128	30.9225648394	121.483511158	30.9196943728
325	121.483511158	30.9196943728	121.484258572	30.9167675798
326	121.484258572	30.9167675798	121.485378646	30.9123813299
327	121.474090318	30.9247903185	121.47383886	30.9255135929
328	121.49013152	30.923996217	121.488378864	30.9237587576
329	121.488378864	30.9237587576	121.485825317	30.9233537441
330	121.485825317	30.9233537441	121.482946888	30.9226487422
331	121.482946888	30.9226487422	121.48274128	30.9225648394
332	121.48274128	30.9225648394	121.481633025	30.9222085246
333	121.481633025	30.9222085246	121.479852038	30.9216637848
334	121.479852038	30.9216637848	121.478783429	30.9212587712
335	121.478783429	30.9212587712	121.477590349	30.9209089944
336	121.477590349	30.9209089944	121.476178669	30.920518733
337	121.476178669	30.920518733	121.47554835	30.9203907413
338	121.47554835	30.9203907413	121.475247439	30.9203525198
339	121.475247439	30.9203525198	121.474389635	30.9202435551
340	121.474389635	30.9202435551	121.473895522	30.9201777571
341	121.473895522	30.9201777571	121.473371486	30.9201234424
342	121.473371486	30.9201234424	121.473087171	30.9201054213
343	121.473087171	30.9201054213	121.472553998	30.9200290622
344	121.472553998	30.9200290622	121.471802393	30.9199416389
345	121.471802393	30.9199416389	121.470877953	30.9198313331
346	121.470877953	30.9198313331	121.469626954	30.9196786986
347	121.469626954	30.9196786986	121.468307391	30.9195699853
348	121.468307391	30.9195699853	121.467295695	30.9194227991
349	121.467295695	30.9194227991	121.466584239	30.919328838
350	121.473841459	30.9234614515	121.473604167	30.9234402453
351	121.473604167	30.9234402453	121.473055991	30.923341758
352	121.473055991	30.923341758	121.472405723	30.9231604574
353	121.472405723	30.9231604574	121.471808177	30.9230316275
354	121.471808177	30.9230316275	121.471383382	30.922980917
355	121.471383382	30.922980917	121.470721379	30.9229000317
356	121.470721379	30.9229000317	121.469917722	30.9227416975
357	121.469917722	30.9227416975	121.468721457	30.9225520989
358	121.468721457	30.9225520989	121.467825683	30.9223744863
359	121.467825683	30.9223744863	121.466970561	30.9222538707
360	121.466970561	30.9222538707	121.466083253	30.9221231969
361	121.466083253	30.9221231969	121.465092344	30.9220402999
362	121.465092344	30.9220402999	121.464899225	30.9220218597
363	121.464899225	30.9220218597	121.46393363	30.9218377931
364	121.46393363	30.9218377931	121.463088818	30.9216593424
365	121.463088818	30.9216593424	121.462656982	30.9217273196
366	121.462656982	30.9217273196	121.462281389	30.9217273196
367	121.462281389	30.9217273196	121.461669846	30.9217733362
368	121.461669846	30.9217733362	121.460976746	30.9218402238
369	121.460976746	30.9218402238	121.460478945	30.921853132
370	121.460478945	30.921853132	121.459828761	30.9216156726
371	121.459828761	30.9216156726	121.459214032	30.9212640518
372	121.459214032	30.9212640518	121.45856544	30.9205424538
373	121.45856544	30.9205424538	121.45807359	30.9203293858
374	121.45807359	30.9203293858	121.457420137	30.9202460697
375	121.457420137	30.9202460697	121.456743634	30.9202276295
376	121.456743634	30.9202276295	121.456250191	30.9200716423
377	121.456250191	30.9200716423	121.455628421	30.9197403894
378	121.455628421	30.9197403894	121.455125256	30.9193802191
379	121.455125256	30.9193802191	121.454374237	30.9190397462
380	121.454374237	30.9190397462	121.453440828	30.9187543423
381	121.453440828	30.9187543423	121.45250742	30.9186623929
382	121.45250742	30.9186623929	121.451541825	30.9184874626
383	121.451541825	30.9184874626	121.450962467	30.9184230895
384	121.450962467	30.9184230895	121.450108771	30.9184694415
385	121.476329543	30.9181421281	121.476239689	30.9184690224
386	121.476239689	30.9184690224	121.475939282	30.9192974897
387	121.475939282	30.9192974897	121.47554835	30.9203907413
388	121.47554835	30.9203907413	121.475235369	30.9213040335
389	121.475235369	30.9213040335	121.474917779	30.9212670693
390	121.474917779	30.9212670693	121.474575546	30.9214398203
391	121.474575546	30.9214398203	121.474473622	30.9216724181
392	121.474473622	30.9216724181	121.474319143	30.9221372785
393	121.474319143	30.9221372785	121.474162486	30.9225548649
394	121.474162486	30.9225548649	121.473981437	30.9231160333
395	121.473981437	30.9231160333	121.473841459	30.9234614515
396	121.459641258	30.9754426623	121.459602952	30.9752821488
397	121.459602952	30.9752821488	121.459685095	30.9749525724
398	121.459685095	30.9749525724	121.459719796	30.9746886262
399	121.459719796	30.9746886262	121.459700266	30.9744173879
400	121.459700266	30.9744173879	121.459639581	30.9741180701
401	121.459639581	30.9741180701	121.4595105	30.9738309899
402	121.4595105	30.9738309899	121.459299946	30.973486829
403	121.449286673	30.9305979715	121.449159017	30.9305531284
404	121.449159017	30.9305531284	121.43507348	30.926423197
405	121.43507348	30.926423197	121.433368853	30.9259072909
406	121.433368853	30.9259072909	121.430946399	30.9251681747
407	121.538369959	30.9794453563	121.531991834	30.9785635801
408	121.531991834	30.9785635801	121.528436398	30.9780719815
409	121.528436398	30.9780719815	121.525336854	30.9780218577
410	121.525336854	30.9780218577	121.512244657	30.9784462334
411	121.512244657	30.9784462334	121.512072996	30.9784551183
412	121.512072996	30.9784551183	121.5060796	30.9786088424
413	121.5060796	30.9786088424	121.503331928	30.9788761413
414	121.503331928	30.9788761413	121.49883554	30.9795459391
415	121.49883554	30.9795459391	121.497021025	30.9799491925
416	121.497021025	30.9799491925	121.4935536	30.9795235595
417	121.296830081	30.9429888552	121.297239788	30.9430792959
418	121.297239788	30.9430792959	121.29775033	30.9432314275
419	121.29775033	30.9432314275	121.298775856	30.9436099542
420	121.298775856	30.9436099542	121.300683828	30.944410845
421	121.300683828	30.944410845	121.300781897	30.9444485636
422	121.300781897	30.9444485636	121.30932842	30.9477723235
423	121.30932842	30.9477723235	121.314473484	30.9492524838
424	121.314473484	30.9492524838	121.317915848	30.950225958
425	121.317915848	30.950225958	121.319317386	30.9510904675
426	121.319317386	30.9510904675	121.320688917	30.9517041905
427	121.320688917	30.9517041905	121.322037984	30.9521570647
428	121.322037984	30.9521570647	121.323481767	30.9526417901
429	121.323481767	30.9526417901	121.324833432	30.9530934909
430	121.324833432	30.9530934909	121.339852546	30.9539814697
431	121.339852546	30.9539814697	121.341047051	30.9540410651
432	121.341047051	30.9540410651	121.356896475	30.9548322329
433	121.356896475	30.9548322329	121.357592173	30.9547725538
434	121.357592173	30.9547725538	121.358695399	30.9544998904
435	121.358695399	30.9544998904	121.362183947	30.9534002686
436	121.362183947	30.9534002686	121.362776799	30.9533320399
437	121.362776799	30.9533320399	121.36299892	30.9533065589
438	121.36299892	30.9533065589	121.368542459	30.9540253909
439	121.368542459	30.9540253909	121.36885896	30.9540664622
440	121.36885896	30.9540664622	121.374259252	30.9547667702
441	121.374259252	30.9547667702	121.375994977	30.9549917405
442	121.375994977	30.9549917405	121.376933247	30.9551134458
443	121.376933247	30.9551134458	121.38429809	30.9566221883
444	121.38429809	30.9566221883	121.387300823	30.957227697
445	121.387300823	30.957227697	121.388651232	30.9574999412
446	121.388651232	30.9574999412	121.392511936	30.9582882592
447	121.392511936	30.9582882592	121.394658625	30.9587265489
448	121.394658625	30.9587265489	121.39666123	30.9591354182
449	121.39666123	30.9591354182	121.398460992	30.9595029646
450	121.398460992	30.9595029646	121.400104348	30.9596842652
451	121.400104348	30.9596842652	121.402863922	30.9599887797
452	121.402863922	30.9599887797	121.405825751	30.9606534647
453	121.405825751	30.9606534647	121.417613222	30.9639006978
454	121.417613222	30.9639006978	121.426400222	30.9661604589
455	121.426400222	30.9661604589	121.437008946	30.9688420811
456	121.437008946	30.9688420811	121.437167699	30.9688821466
457	121.43282889	30.9797453446	121.432808355	30.979970734
458	121.432808355	30.979970734	121.432395043	30.9810257641
459	121.432395043	30.9810257641	121.432182562	30.9815087294
460	121.432761919	30.9797220429	121.433376145	30.9783077644
461	121.433376145	30.9783077644	121.433904791	30.9770564301
462	121.433904791	30.9770564301	121.434581882	30.9755005812
463	121.434581882	30.9755005812	121.434831662	30.9749266723
464	121.434831662	30.9749266723	121.435475141	30.9734870804
465	121.435475141	30.9734870804	121.435539095	30.973344169
466	121.435539095	30.973344169	121.435953748	30.9722496601
467	121.435953748	30.9722496601	121.436272847	30.9712826399
468	121.436272847	30.9712826399	121.436425397	30.9708204617
469	121.436425397	30.9708204617	121.437008946	30.9688420811
470	121.437008946	30.9688420811	121.437280268	30.9679760629
471	121.437280268	30.9679760629	121.437646138	30.9667193642
472	121.437646138	30.9667193642	121.438304788	30.9646695697
473	121.438304788	30.9646695697	121.439764245	30.960008561
474	121.439764245	30.960008561	121.440398922	30.9578818207
475	121.440398922	30.9578818207	121.441222025	30.9551240908
476	121.441222025	30.9551240908	121.441726197	30.9535272544
477	121.441726197	30.9535272544	121.443720252	30.947093557
478	121.443720252	30.947093557	121.444033567	30.9462555343
479	121.444033567	30.9462555343	121.444213862	30.9457731558
480	121.444213862	30.9457731558	121.44533184	30.9426245777
481	121.44533184	30.9426245777	121.446318725	30.939935244
482	121.446318725	30.939935244	121.446441939	30.9394649354
483	121.446441939	30.9394649354	121.446602285	30.9389152502
484	121.446602285	30.9389152502	121.447005874	30.9372820364
485	121.447005874	30.9372820364	121.447294798	30.9360809935
486	121.447294798	30.9360809935	121.447535945	30.9351212656
487	121.447535945	30.9351212656	121.447788576	30.9339663231
488	121.447788576	30.9339663231	121.447976582	30.9331946851
489	121.447976582	30.9331946851	121.448044392	30.9329937709
490	121.448044392	30.9329937709	121.448343374	30.932208219
491	121.448343374	30.932208219	121.449159017	30.9305531284
492	121.449159017	30.9305531284	121.449334283	30.9304945388
493	121.430946399	30.9251681747	121.429396585	30.9246997939
494	121.414924391	30.9219884997	121.415973973	30.9221301539
495	121.421646593	30.9229003669	121.423464377	30.9231647322
496	121.415936841	30.9222585646	121.414844092	30.9221014877
497	121.423415846	30.9233152711	121.421609294	30.9230605451
498	121.429455761	30.9245963612	121.431008425	30.9250422785
499	121.415973973	30.9221301539	121.41897109	30.9225286295
500	121.41897109	30.9225286295	121.421646593	30.9229003669
501	121.414844092	30.9221014877	121.412306471	30.9217756832
502	121.412306471	30.9217756832	121.411932135	30.921727571
503	121.411932135	30.921727571	121.409108524	30.9213210487
