626	4074
627	4724
628	4147
629	3989
630	3991
631	3990
632	3993
633	3994
634	3995
635	3996
636	3997
637	3663
638	3664
639	2303
640	2304
641	2306
642	2307
643	2314
644	2305
645	2308
646	2309
647	2310
648	2311
649	828
650	2387
651	2390
652	2391
653	2393
654	2394
655	2395
656	4882
657	3347
658	3348
659	4812
660	2963
661	2972
662	2970
663	2969
664	2968
665	2966
666	2961
667	2958
668	648
669	1818
670	1269
671	1325
672	3426
673	3427
674	3495
675	3500
676	3501
677	3415
678	502
679	500
680	3421
681	3422
682	3423
683	3424
684	3425
685	4725
686	4723
687	4722
688	4720
689	4719
690	4182
691	4183
692	3149
693	5621
694	1024
695	3849
696	5005
697	5006
698	5007
699	2397
700	845
701	4005
702	5794
703	5795
704	5796
705	492
706	3418
707	1821
708	5294
709	3057
710	3056
711	3055
712	3053
713	3052
714	3051
715	3992
716	3730
717	3731
718	3998
719	768
720	5620
721	669
722	4950
723	5015
724	4253
725	4105
726	4262
727	4261
728	5551
729	77
730	83
731	84
732	2097
733	82
734	3714
735	3713
736	3712
737	3711
738	3710
739	3718
740	3715
741	3199
742	2225
743	624
744	4888
745	4721
746	5008
747	4818
748	5012
749	5013
750	5014
751	5009
752	5010
753	5011
754	498
755	503
756	504
757	3505
758	3509
759	4813
760	4171
761	3717
762	3150
763	3760
764	3759
765	631
766	5275
767	5279
768	5278
769	5276
770	5286
771	5285
772	5283
773	5282
774	5280
775	5277
776	5274
777	5281
778	5273
779	2781
780	2782
781	2784
782	3054
783	3319
784	501
785	3502
786	3504
787	4032
788	3312
789	829
790	4817
791	2392
792	5552
793	2251
794	2248
795	3758
796	3719
797	4762
798	646
799	30
800	4996
801	4985
802	4986
803	4987
804	5026
805	5025
806	5023
807	5027
808	5024
809	4478
810	3508
811	3268
812	3267
813	3266
814	3265
815	3264
816	3269
817	3270
818	3271
819	85
820	86
821	5367
822	5369
823	1230
824	4068
825	2232
826	4589
827	794
828	792
829	790
830	788
831	2971
832	2967
833	2965
834	26
835	3185
836	3844
837	3272
838	3510
839	4989
840	4988
841	4596
842	4595
843	4594
844	4593
845	4592
846	4591
847	4590
848	4588
849	4587
850	4586
851	4585
852	1327
853	809
854	808
855	769
856	770
857	771
858	772
859	773
860	774
861	775
862	776
863	777
864	3060
865	3059
866	3058
867	3761
868	2313
869	2456
870	2246
871	505
872	41
873	3300
874	5284
875	2783
876	5343
877	3763
878	3762
879	1233
880	1820
881	2441
882	5106
883	5107
884	5108
885	5109
886	5110
887	5111
888	5112
889	4949
890	360
891	5288
892	5340
893	3279
894	3280
895	3281
896	3282
897	3283
898	1730
899	661
900	3320
901	1270
902	4536
903	5370
904	5371
905	3766
906	3765
907	3764
908	797
909	795
910	791
911	789
912	798
913	793
914	804
915	801
916	363
917	3674
918	564
919	2240
920	4653
921	5298
922	1227
923	2787
924	2786
925	2785
926	2780
927	2779
928	2778
929	2776
930	2777
931	3883
932	25
933	4035
934	4919
935	4920
936	4108
937	4106
938	4111
939	4110
940	4107
941	2775
942	1232
943	846
944	3234
945	3673
946	3671
947	3670
948	3668
949	3667
950	3665
951	3157
952	3156
953	3155
954	3154
955	3153
956	3152
957	3151
958	1228
959	5366
960	5344
961	5345
962	4664
963	5373
964	4186
965	4185
966	4184
967	4181
968	5292
969	3855
970	3853
971	3851
972	3850
973	5553
974	806
975	5414
976	5372
977	5374
978	1229
979	1231
980	5293
981	4109
982	3843
983	4654
984	4655
985	4656
986	4657
987	4658
988	4659
989	4660
990	4661
991	4990
992	3709
993	3349
994	672
995	3182
996	3183
997	3184
998	3186
999	3188
1000	3190
1001	3191
1002	3181
0	121.474992577	30.9221602273
1	121.474844446	30.9225920277
2	121.474696316	30.9230238281
3	121.474548186	30.9234556285
4	121.474400056	30.9238874289
5	121.474251926	30.9243192293
6	121.474103796	30.9247510298
7	121.478424584	30.912219865
8	121.47827703	30.9126518094
9	121.478129476	30.9130837537
10	121.477981922	30.9135156981
11	121.477834368	30.9139476425
12	121.477686815	30.9143795868
13	121.477539261	30.9148115312
14	121.477391707	30.9152434756
15	121.477244137	30.9156754158
16	121.47709631	30.9161072921
17	121.476948483	30.9165391683
18	121.476800657	30.9169710446
19	121.47665283	30.9174029209
20	121.476505003	30.9178347972
21	121.476354688	30.9182660449
22	121.476203732	30.9186971308
23	121.476052776	30.9191282166
24	121.47590182	30.9195593024
25	121.475750864	30.9199903882
26	121.475599908	30.9204214741
27	121.475448952	30.9208525599
28	121.475297996	30.9212836457
29	121.47514704	30.9217147315
30	121.474996085	30.9221458174
31	121.456007922	30.9690557823
32	121.455917838	30.9694991102
33	121.455840664	30.969943873
34	121.455857629	30.9703915391
35	121.455985951	30.9708272184
36	121.456248442	30.97121504
37	121.456607476	30.9715423135
38	121.45702383	30.9718172219
39	121.457465164	30.9720627815
40	121.457912971	30.9722997584
41	121.456388881	30.9745282461
42	121.456896764	30.9746477035
43	121.457404648	30.9747671609
44	121.457912531	30.9748866182
45	121.458420414	30.9750060756
46	121.458928297	30.975125533
47	121.459436299	30.9752446131
48	121.459945675	30.9753593407
49	121.460455027	30.9754741431
50	121.460964379	30.9755889454
51	121.461473732	30.9757037478
52	121.461983084	30.9758185502
53	121.462501045	30.9758877151
54	121.463026837	30.9759153586
55	121.463552629	30.9759430022
56	121.464078421	30.9759706457
57	121.464604214	30.9759982709
58	121.465130009	30.976025879
59	121.465655803	30.9760534871
60	121.466181598	30.9760810952
61	121.466707393	30.9761087033
62	121.467222713	30.9762018698
63	121.467737944	30.9762956026
64	121.468253174	30.9763893354
65	121.468768404	30.9764830682
66	121.469283635	30.976576801
67	121.469798865	30.9766705338
68	121.470314095	30.9767642666
69	121.470829325	30.9768579994
70	121.471344556	30.9769517323
71	121.471859786	30.9770454651
72	121.472376393	30.9771333918
73	121.472893712	30.9772183202
74	121.47341103	30.9773032487
75	121.473932669	30.977364989
76	121.474457111	30.9774069562
77	121.474983447	30.9774243429
78	121.47550992	30.9774192855
79	121.476036393	30.9774037625
80	121.476562867	30.9773882396
81	121.472711303	30.9288458375
82	121.472590219	30.9292837461
83	121.472473839	30.929722486
84	121.472381792	30.9301654805
85	121.472452112	30.9306107198
86	121.47270354	30.9310052954
87	121.473082559	30.9313090151
88	121.473556165	30.9315058452
89	121.474038287	30.9316871657
90	121.442531569	30.9038341997
91	121.442390999	30.90426784
92	121.442250428	30.9047014803
93	121.442109858	30.9051351205
94	121.441969287	30.9055687608
95	121.441828717	30.9060024011
96	121.441688146	30.9064360414
97	121.441547576	30.9068696816
98	121.441407005	30.9073033219
99	121.441266435	30.9077369622
100	121.441125864	30.9081706024
101	121.440985294	30.9086042427
102	121.440840504	30.9090368668
103	121.440695167	30.909469359
104	121.440549829	30.9099018512
105	121.440404491	30.9103343434
106	121.440259154	30.9107668356
107	121.440113816	30.9111993279
108	121.439968479	30.9116318201
109	121.439823141	30.9120643123
110	121.439677803	30.9124968045
111	121.439532466	30.9129292966
112	121.439387127	30.9133617884
113	121.439241787	30.9137942803
114	121.439096448	30.9142267721
115	121.438951109	30.9146592639
116	121.43880577	30.9150917557
117	121.438660431	30.9155242475
118	121.438515092	30.9159567394
119	121.438369752	30.9163892312
120	121.438224413	30.916821723
121	121.438079074	30.9172542148
122	121.437933735	30.9176867066
123	121.437788396	30.9181191984
124	121.437643057	30.9185516903
125	121.437497718	30.9189841821
126	121.437352378	30.9194166739
127	121.437207039	30.9198491657
128	121.4370617	30.9202816575
129	121.436916361	30.9207141493
130	121.436771022	30.9211466412
131	121.436625683	30.921579133
132	121.436480343	30.9220116248
133	121.436340574	30.9224454489
134	121.436201821	30.922879516
135	121.436063069	30.9233135832
136	121.435924316	30.9237476503
137	121.435785563	30.9241817174
138	121.43564681	30.9246157846
139	121.435508057	30.9250498517
140	121.435369304	30.9254839188
141	121.435230551	30.925917986
142	121.435093103	30.926352337
143	121.435009543	30.9267963626
144	121.434933262	30.9272415761
145	121.434872723	30.9276879443
146	121.434859022	30.928137748
147	121.4348947	30.9285862171
148	121.434941666	30.9290343811
149	121.435039849	30.9294756734
150	121.435156012	30.9299145532
151	121.435272176	30.930353433
152	121.435388339	30.9307923128
153	121.435504503	30.9312311926
154	121.435620666	30.9316700724
155	121.435748077	30.9321066605
156	121.435876352	30.9325430728
157	121.436004626	30.932979485
158	121.436132901	30.9334158972
159	121.436261176	30.9338523094
160	121.43632977	30.9342956325
161	121.436342159	30.9347454639
162	121.436350773	30.9351951955
163	121.436305818	30.93564351
164	121.436240296	30.9360891754
165	121.436128477	30.9365288778
166	121.436005125	30.9369661033
167	121.435860179	30.9373986912
168	121.435715232	30.9378312791
169	121.435570285	30.938263867
170	121.435425339	30.938696455
171	121.435280392	30.9391290429
172	121.435135446	30.9395616308
173	121.434990418	30.9399941986
174	121.434840299	30.9404254975
175	121.434690179	30.9408567964
176	121.43454006	30.9412880953
177	121.43438994	30.9417193942
178	121.434239821	30.9421506931
179	121.434089702	30.942581992
180	121.433939582	30.9430132909
181	121.433789463	30.9434445898
182	121.433646759	30.9438777056
183	121.433506384	30.944311392
184	121.433366009	30.9447450785
185	121.433225634	30.9451787649
186	121.433085259	30.9456124514
187	121.432944884	30.9460461379
188	121.432804509	30.9464798243
189	121.432664134	30.9469135108
190	121.432523759	30.9473471972
191	121.432383384	30.9477808837
192	121.432243009	30.9482145702
193	121.432102634	30.9486482566
194	121.431962259	30.9490819431
195	121.431821883	30.9495156295
196	121.431681508	30.949949316
197	121.431541133	30.9503830025
198	121.431400758	30.9508166889
199	121.431260383	30.9512503754
200	121.431120008	30.9516840619
201	121.430979633	30.9521177483
202	121.430839258	30.9525514348
203	121.430698883	30.9529851212
204	121.430558508	30.9534188077
205	121.430418133	30.9538524942
206	121.430277758	30.9542861806
207	121.430137383	30.9547198671
208	121.429997008	30.9551535535
209	121.429855428	30.955586954
210	121.429713811	30.9560203457
211	121.429572193	30.9564537373
212	121.429430576	30.956887129
213	121.429288958	30.9573205206
214	121.429147341	30.9577539123
215	121.429005723	30.9581873039
216	121.428864105	30.9586206956
217	121.428722488	30.9590540872
218	121.42858087	30.9594874789
219	121.428439253	30.9599208705
220	121.428297635	30.9603542622
221	121.428156018	30.9607876538
222	121.4280144	30.9612210455
223	121.427872783	30.9616544371
224	121.427731165	30.9620878287
225	121.427589548	30.9625212204
226	121.42744793	30.962954612
227	121.427306299	30.9633880005
228	121.427164662	30.9638213875
229	121.427023026	30.9642547746
230	121.426881389	30.9646881616
231	121.426739752	30.9651215487
232	121.426598115	30.9655549357
233	121.426456479	30.9659883228
234	121.426313091	30.9664212878
235	121.42616855	30.9668539748
236	121.426024009	30.9672866617
237	121.425879468	30.9677193486
238	121.425734927	30.9681520356
239	121.425590387	30.9685847225
240	121.425445846	30.9690174095
241	121.425301305	30.9694500964
242	121.425156764	30.9698827834
243	121.425012223	30.9703154703
244	121.424867682	30.9707481572
245	121.424723128	30.971180841
246	121.42457857	30.9716135237
247	121.424434012	30.9720462065
248	121.424289454	30.9724788893
249	121.424144896	30.972911572
250	121.424000337	30.9733442548
251	121.423855779	30.9737769375
252	121.423711221	30.9742096203
253	121.423566663	30.9746423031
254	121.423422105	30.9750749858
255	121.423277547	30.9755076686
256	121.423132989	30.9759403513
257	121.422988431	30.9763730341
258	121.422843873	30.9768057169
259	121.422699315	30.9772383996
260	121.422554757	30.9776710824
261	121.422410199	30.9781037651
262	121.42226564	30.9785364479
263	121.422121082	30.9789691307
264	121.421976524	30.9794018134
265	121.421831966	30.9798344962
266	121.421687408	30.9802671789
267	121.42154285	30.9806998617
268	121.421398292	30.9811325445
269	121.421253734	30.9815652272
270	121.421109176	30.98199791
271	121.420964618	30.9824305927
272	121.42082006	30.9828632755
273	121.420675502	30.9832959583
274	121.420530943	30.983728641
275	121.420386385	30.9841613238
276	121.420241827	30.9845940065
277	121.420097269	30.9850266893
278	121.419952711	30.985459372
279	121.419808153	30.9858920548
280	121.420154344	30.9861092203
281	121.420650444	30.9862605519
282	121.421146543	30.9864118835
283	121.421642643	30.9865632152
284	121.422138742	30.9867145468
285	121.422634842	30.9868658784
286	121.423130941	30.98701721
287	121.423627041	30.9871685416
288	121.424123141	30.9873198733
289	121.42461924	30.9874712049
290	121.42511534	30.9876225365
291	121.425611439	30.9877738681
292	121.426107539	30.9879251997
293	121.426603638	30.9880765314
294	121.427099738	30.988227863
295	121.427595838	30.9883791946
296	121.428091937	30.9885305262
297	121.428588037	30.9886818578
298	121.429084126	30.9888332145
299	121.456682563	30.9620394079
300	121.456178038	30.9619099825
301	121.455673514	30.9617805571
302	121.45516899	30.9616511317
303	121.454664465	30.9615217063
304	121.454159938	30.9613922883
305	121.45365541	30.9612628749
306	121.453150881	30.9611334616
307	121.452646353	30.9610040483
308	121.452141824	30.960874635
309	121.451637295	30.9607452217
310	121.451132767	30.9606158084
311	121.450628238	30.9604863951
312	121.45012371	30.9603569818
313	121.449619185	30.9602275573
314	121.449114684	30.9600980661
315	121.448610183	30.959968575
316	121.448105681	30.9598390838
317	121.44760118	30.9597095927
318	121.447096679	30.9595801015
319	121.446592178	30.9594506104
320	121.446088104	30.9593199141
321	121.445584053	30.9591891642
322	121.445078788	30.9590618635
323	121.444573523	30.9589345628
324	121.444068258	30.9588072621
325	121.443562994	30.9586799614
326	121.443057729	30.9585526607
327	121.442552464	30.95842536
328	121.442047199	30.9582980593
329	121.441541935	30.9581707586
330	121.44103667	30.9580434579
331	121.440531405	30.9579161572
332	121.440027525	30.9577849188
333	121.439523718	30.9576534699
334	121.439019911	30.9575220209
335	121.438516105	30.9573905719
336	121.438012298	30.957259123
337	121.437508491	30.957127674
338	121.437004684	30.956996225
339	121.436500878	30.9568647761
340	121.435997071	30.9567333271
341	121.435493264	30.9566018781
342	121.434989457	30.9564704292
343	121.434485655	30.9563389677
344	121.433981853	30.9562075043
345	121.433478052	30.956076041
346	121.43297425	30.9559445776
347	121.432470449	30.9558131142
348	121.431966647	30.9556816508
349	121.431462845	30.9555501875
350	121.430959044	30.9554187241
351	121.430455242	30.9552872607
352	121.429951279	30.95515626
353	121.429445508	30.9550304336
354	121.428939738	30.9549046072
355	121.428433967	30.9547787809
356	121.427928196	30.9546529545
357	121.44941876	30.9302814461
358	121.449587714	30.9298552605
359	121.449756669	30.9294290749
360	121.449925623	30.9290028893
361	121.450094578	30.9285767037
362	121.450160008	30.9281387344
363	121.450127612	30.9276896301
364	121.450095216	30.9272405258
365	121.45006282	30.9267914216
366	121.450023906	30.9263427198
367	121.449980347	30.9258943048
368	121.449936788	30.9254458898
369	121.449893229	30.9249974748
370	121.449803017	30.9245551843
371	121.449686981	30.9241162799
372	121.449570945	30.9236773755
373	121.449454909	30.9232384711
374	121.449338873	30.9227995668
375	121.449380588	30.9223527588
376	121.449435753	30.9219052769
377	121.449490919	30.921457795
378	121.449567873	30.9210129794
379	121.449662019	30.9205702675
380	121.449756164	30.9201275555
381	121.449850309	30.9196848435
382	121.449944454	30.9192421316
383	121.450038599	30.9187994196
384	121.450156031	30.9183622097
385	121.450341628	30.9179411047
386	121.450527224	30.9175199996
387	121.45071282	30.9170988946
388	121.450898416	30.9166777896
389	121.451084204	30.9162567481
390	121.451280122	30.9158390685
391	121.451476041	30.915421389
392	121.45167196	30.9150037094
393	121.451864577	30.9145849207
394	121.452054287	30.9141651552
395	121.452243997	30.9137453898
396	121.452433707	30.9133256244
397	121.452623417	30.912905859
398	121.452799227	30.9124822685
399	121.452932067	30.912046854
400	121.453064908	30.9116114395
401	121.453197749	30.9111760251
402	121.45333059	30.9107406106
403	121.45346343	30.9103051961
404	121.453596271	30.9098697817
405	121.453729112	30.9094343672
406	121.453861953	30.9089989527
407	121.45399478	30.9085635352
408	121.454127597	30.9081281154
409	121.454260414	30.9076926957
410	121.454393231	30.9072572759
411	121.454526048	30.9068218562
412	121.454658865	30.9063864364
413	121.454792308	30.9059511574
414	121.454927493	30.9055162696
415	121.455062677	30.9050813817
416	121.455197862	30.9046464939
417	121.455333046	30.904211606
418	121.455468231	30.9037767182
419	121.455603416	30.9033418304
420	121.4557386	30.9029069425
421	121.455873785	30.9024720547
422	121.456008969	30.9020371668
423	121.456144154	30.901602279
424	121.456279339	30.9011673911
425	121.456414523	30.9007325033
426	121.456549708	30.9002976155
427	121.456684892	30.8998627276
428	121.456820077	30.8994278398
429	121.456955262	30.8989929519
430	121.457090446	30.8985580641
431	121.457225631	30.8981231763
432	121.457360801	30.8976882851
433	121.457495966	30.8972533929
434	121.457631131	30.8968185006
435	121.457766296	30.8963836084
436	121.457901461	30.8959487161
437	121.458036627	30.8955138238
438	121.458171792	30.8950789316
439	121.458306957	30.8946440393
440	121.458442122	30.8942091471
441	121.458577287	30.8937742548
442	121.458712452	30.8933393626
443	121.458847617	30.8929044703
444	121.458982782	30.892469578
445	121.459117947	30.8920346858
446	121.459253113	30.8915997935
447	121.459388278	30.8911649013
448	121.459523443	30.890730009
449	121.459658608	30.8902951167
450	121.459793773	30.8898602245
451	121.459928938	30.8894253322
452	121.460064103	30.88899044
453	121.460199268	30.8885555477
454	121.460334433	30.8881206554
455	121.460469599	30.8876857632
456	121.460604764	30.8872508709
457	121.460739929	30.8868159787
458	121.460875094	30.8863810864
459	121.461010259	30.8859461941
460	121.461145424	30.8855113019
461	121.461280589	30.8850764096
462	121.461415754	30.8846415174
463	121.461550919	30.8842066251
464	121.461686085	30.8837717329
465	121.46182125	30.8833368406
466	121.461956415	30.8829019483
467	121.454109481	30.9737999122
468	121.45417877	30.9733538656
469	121.454198103	30.9729051021
470	121.454080761	30.9724692863
471	121.453845939	30.9720691461
472	121.453561699	30.9716903829
473	121.453535702	30.9712514891
474	121.453845917	30.9709038328
475	121.437403735	30.9689819872
476	121.437875808	30.9691816683
477	121.438347881	30.9693813494
478	121.438819954	30.9695810305
479	121.439292027	30.9697807116
480	121.4397641	30.9699803927
481	121.440236173	30.9701800738
482	121.440708246	30.9703797549
483	121.441180319	30.970579436
484	121.441652392	30.9707791171
485	121.442149064	30.9709271867
486	121.44265019	30.97106591
487	121.443151316	30.9712046333
488	121.443652442	30.9713433566
489	121.444153568	30.9714820799
490	121.444654695	30.9716208032
491	121.445155821	30.9717595265
492	121.445656947	30.9718982498
493	121.446162365	30.9720249647
494	121.446668748	30.9721489832
495	121.44717513	30.9722730017
496	121.447681512	30.9723970202
497	121.448187895	30.9725210387
498	121.448694277	30.9726450572
499	121.44920066	30.9727690757
500	121.449707042	30.9728930942
501	121.450213424	30.9730171127
502	121.450719807	30.9731411312
503	121.451226189	30.9732651497
504	121.451732571	30.9733891682
505	121.452238954	30.9735131867
506	121.439824173	30.9016689222
507	121.439638066	30.9020892891
508	121.4394338	30.9025040407
509	121.439229533	30.9029187923
510	121.439027073	30.9033341895
511	121.438824749	30.9037496352
512	121.438622425	30.9041650809
513	121.4384201	30.9045805267
514	121.438217776	30.9049959724
515	121.438015452	30.9054114182
516	121.437813128	30.9058268639
517	121.437610804	30.9062423096
518	121.43740848	30.9066577554
519	121.437206156	30.9070732011
520	121.437003832	30.9074886468
521	121.436799618	30.9079034168
522	121.436595077	30.9083180698
523	121.436390536	30.9087327228
524	121.436185995	30.9091473758
525	121.435981454	30.9095620288
526	121.435776913	30.9099766818
527	121.435572372	30.9103913348
528	121.435367831	30.9108059878
529	121.43516329	30.9112206408
530	121.434958749	30.9116352937
531	121.434754206	30.9120499461
532	121.434549664	30.9124645984
533	121.434345121	30.9128792508
534	121.434140578	30.9132939031
535	121.433936035	30.9137085554
536	121.433731493	30.9141232078
537	121.43352695	30.9145378601
538	121.433322407	30.9149525125
539	121.433117864	30.9153671648
540	121.432913321	30.9157818172
541	121.432708777	30.9161964687
542	121.432504232	30.9166111202
543	121.432299686	30.9170257717
544	121.43209644	30.9174408873
545	121.431894328	30.9178564085
546	121.431692217	30.9182719297
547	121.431516192	30.9186960201
548	121.431340266	30.9191201425
549	121.431167985	30.9195452414
550	121.43102887	30.9199792241
551	121.430889755	30.9204132067
552	121.430745281	30.9208459093
553	121.430600707	30.9212785883
554	121.4304561	30.9217112591
555	121.430284272	30.9221363585
556	121.430102867	30.922558794
557	121.429920198	30.922980815
558	121.429724236	30.9233984797
559	121.429528273	30.9238161444
560	121.429337635	30.9242355111
561	121.429170603	30.9246621703
562	121.442003646	30.9997570551
563	121.442226956	30.999349528
564	121.442450266	30.9989420009
565	121.442673576	30.9985344738
566	121.442896886	30.9981269467
567	121.443129771	30.9977234056
568	121.443368006	30.9973220922
569	121.443606242	30.9969207787
570	121.443844477	30.9965194652
571	121.444082713	30.9961181518
572	121.444320948	30.9957168383
573	121.444550444	30.9953118913
574	121.444773259	30.9949041667
575	121.444996075	30.994496442
576	121.445220814	30.9940894886
577	121.445445572	30.9936825425
578	121.445670329	30.9932755963
579	121.445895087	30.9928686502
580	121.446119844	30.992461704
581	121.446344602	30.9920547579
582	121.44656936	30.9916478118
583	121.446792252	30.9912401185
584	121.447014812	30.9908322924
585	121.447237373	30.9904244663
586	121.447459934	30.9900166401
587	121.447682494	30.989608814
588	121.447905055	30.9892009879
589	121.448117537	30.9887893084
590	121.448325368	30.9883758509
591	121.4485332	30.9879623934
592	121.448741031	30.9875489358
593	121.448946476	30.9871346217
594	121.449146697	30.9867184333
595	121.449346918	30.9863022448
596	121.449547139	30.9858860564
597	121.44974736	30.985469868
598	121.449947581	30.9850536795
599	121.450136188	30.9846337811
600	121.450304835	30.9842075067
601	121.450473482	30.9837812323
602	121.450642129	30.9833549579
603	121.450810776	30.9829286834
604	121.450973471	30.9825007662
605	121.45112874	30.9820707997
606	121.45128401	30.9816408332
607	121.45143928	30.9812108667
608	121.45159455	30.9807809002
609	121.45174982	30.9803509337
610	121.45190509	30.9799209672
611	121.45206036	30.9794910007
612	121.45221563	30.9790610342
613	121.4523709	30.9786310677
614	121.45252617	30.9782011012
